2024-12-11 15:27:00,911 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2024-12-11 15:27:00,911 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2024-12-11 15:27:00,912 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2024-12-11 15:27:00,912 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2024-12-11 15:27:00,912 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2024-12-11 15:27:00,912 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2024-12-11 15:27:00,912 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2024-12-11 15:27:00,913 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2024-12-11 15:27:00,914 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2024-12-11 15:27:00,914 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2024-12-11 15:27:00,914 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2024-12-11 15:27:00,914 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2024-12-11 15:27:00,915 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2024-12-11 15:27:00,915 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2024-12-11 15:27:00,915 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2024-12-11 15:27:00,915 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2024-12-11 15:27:00,915 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2024-12-11 15:27:00,916 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2024-12-11 15:27:00,916 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2024-12-11 15:27:00,916 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2024-12-11 15:27:00,916 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2024-12-11 15:27:00,916 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2024-12-11 15:27:00,917 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2024-12-11 15:27:00,918 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2024-12-11 15:27:00,919 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2024-12-11 15:27:00,919 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2024-12-11 15:27:00,921 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2024-12-11 15:27:00,922 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2024-12-11 15:27:00,922 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1007])
2024-12-11 15:27:00,922 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\slf4j.api_2.0.16.jar
2024-12-11 15:27:00,922 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2024-12-11 15:27:00,923 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-12-11 15:27:00,923 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2024-12-11 15:27:00,925 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-12-11 15:27:00,925 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2024-12-11 15:27:00,925 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2024-12-11 15:27:00,925 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-12-11 15:27:00,926 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-12-11 15:27:00,926 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-12-11 15:27:00,926 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-12-11 15:27:00,931 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\IET\Desktop\Microservices\EurekaServer":
2024-12-11 15:27:00,939 [Worker-8: Launching Executing clean in C__Users_IET_Desktop_Microservices_EurekaServer] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean
2024-12-11 15:27:16,900 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2024-12-11 15:27:22,218 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [642])
2024-12-11 15:27:22,219 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2024-12-11 15:27:22,219 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2024-12-11 15:27:22,220 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2024-12-11 15:27:22,220 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2024-12-11 15:27:22,220 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2024-12-11 15:27:22,220 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2024-12-11 15:27:22,220 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2024-12-11 15:27:22,221 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2024-12-11 15:27:22,221 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2024-12-11 15:27:22,221 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2024-12-11 15:27:22,221 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2024-12-11 15:27:22,221 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2024-12-11 15:27:22,222 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2024-12-11 15:27:22,222 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2024-12-11 15:27:22,222 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2024-12-11 15:27:22,222 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2024-12-11 15:27:22,222 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2024-12-11 15:27:22,223 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2024-12-11 15:27:22,223 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2024-12-11 15:27:22,223 [Worker-10: Launching EurekaServer] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\IET\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
